trial_number,img_left,img_right,attribute,value,target_image,cb_index
65,nature_056.jpg,urban_058.jpg,background,contrary,img_right,background_contrary_R
66,indoor_072.jpg,urban_057.jpg,background,contrary,img_left,background_contrary_L
67,indoor_096.jpg,nature_046.jpg,background,contrary,img_right,background_contrary_R
68,nature_069.jpg,urban_010.jpg,size,big,img_right,size_big_R
69,indoor_027.jpg,nature_080.jpg,size,big,img_right,size_big_R
70,indoor_021.jpg,urban_029.jpg,form,symmetrical,img_right,form_symmetrical_R
71,indoor_011.jpg,nature_017.jpg,background,dominant,img_left,background_dominant_L
72,indoor_006.jpg,urban_007.jpg,form,asymmetrical,img_left,form_asymmetrical_L
73,indoor_013.jpg,nature_065.jpg,size,big,img_left,size_big_L
74,indoor_073.jpg,urban_018.jpg,background,dominant,img_right,background_dominant_R
75,indoor_081.jpg,urban_093.jpg,form,symmetrical,img_right,form_symmetrical_R
76,nature_088.jpg,urban_014.jpg,background,contrary,img_right,background_contrary_R
77,nature_060.jpg,urban_006.jpg,background,contrary,img_left,background_contrary_L
78,indoor_022.jpg,urban_078.jpg,background,dominant,img_left,background_dominant_L
79,indoor_099.jpg,nature_096.jpg,size,big,img_left,size_big_L
80,nature_027.jpg,urban_072.jpg,form,asymmetrical,img_left,form_asymmetrical_L
81,indoor_050.jpg,urban_032.jpg,size,small,img_right,size_small_R
82,indoor_008.jpg,nature_034.jpg,size,small,img_left,size_small_L
83,indoor_075.jpg,nature_076.jpg,form,symmetrical,img_right,form_symmetrical_R
84,indoor_060.jpg,nature_055.jpg,form,symmetrical,img_left,form_symmetrical_L
85,indoor_088.jpg,urban_068.jpg,form,symmetrical,img_left,form_symmetrical_L
86,nature_043.jpg,urban_020.jpg,background,contrary,img_left,background_contrary_L
87,nature_008.jpg,urban_095.jpg,size,small,img_left,size_small_L
88,indoor_084.jpg,nature_099.jpg,background,dominant,img_left,background_dominant_L
89,indoor_024.jpg,nature_022.jpg,size,small,img_right,size_small_R
90,indoor_078.jpg,nature_002.jpg,background,dominant,img_right,background_dominant_R
91,indoor_029.jpg,urban_062.jpg,size,small,img_left,size_small_L
92,indoor_014.jpg,urban_079.jpg,form,asymmetrical,img_left,form_asymmetrical_L
93,nature_028.jpg,urban_053.jpg,background,contrary,img_right,background_contrary_R
94,nature_045.jpg,urban_100.jpg,size,small,img_right,size_small_R
95,indoor_018.jpg,urban_060.jpg,form,asymmetrical,img_left,form_asymmetrical_L
96,indoor_095.jpg,urban_056.jpg,background,contrary,img_left,background_contrary_L
97,indoor_091.jpg,urban_052.jpg,size,small,img_left,size_small_L
98,nature_007.jpg,urban_019.jpg,form,symmetrical,img_left,form_symmetrical_L
99,nature_072.jpg,urban_024.jpg,background,dominant,img_right,background_dominant_R
100,indoor_082.jpg,nature_053.jpg,form,symmetrical,img_right,form_symmetrical_R
101,indoor_034.jpg,urban_012.jpg,background,dominant,img_left,background_dominant_L
102,nature_081.jpg,urban_088.jpg,background,dominant,img_right,background_dominant_R
103,indoor_017.jpg,urban_059.jpg,background,dominant,img_left,background_dominant_L
104,nature_085.jpg,urban_017.jpg,form,asymmetrical,img_right,form_asymmetrical_R
105,indoor_098.jpg,urban_036.jpg,form,asymmetrical,img_left,form_asymmetrical_L
106,indoor_009.jpg,urban_076.jpg,form,asymmetrical,img_left,form_asymmetrical_L
107,indoor_031.jpg,nature_006.jpg,background,dominant,img_right,background_dominant_R
108,indoor_079.jpg,urban_037.jpg,form,symmetrical,img_right,form_symmetrical_R
109,indoor_039.jpg,nature_087.jpg,form,asymmetrical,img_right,form_asymmetrical_R
110,nature_095.jpg,urban_040.jpg,form,symmetrical,img_right,form_symmetrical_R
111,indoor_090.jpg,urban_085.jpg,background,dominant,img_right,background_dominant_R
112,nature_059.jpg,urban_001.jpg,background,dominant,img_left,background_dominant_L
113,indoor_028.jpg,urban_022.jpg,background,dominant,img_left,background_dominant_L
114,nature_016.jpg,urban_061.jpg,background,dominant,img_right,background_dominant_R
115,nature_082.jpg,urban_026.jpg,form,asymmetrical,img_left,form_asymmetrical_L
116,indoor_055.jpg,nature_024.jpg,form,asymmetrical,img_right,form_asymmetrical_R
117,indoor_059.jpg,nature_026.jpg,form,asymmetrical,img_right,form_asymmetrical_R
118,indoor_020.jpg,nature_058.jpg,form,asymmetrical,img_left,form_asymmetrical_L
119,nature_097.jpg,urban_028.jpg,form,asymmetrical,img_left,form_asymmetrical_L
120,indoor_089.jpg,nature_037.jpg,background,dominant,img_left,background_dominant_L
