trial_number,img_left,img_right,attribute,value,target_image,cb_index
32,indoor_017.jpg,nature_038.jpg,form,asymmetrical,img_left,form_asymmetrical_L
33,nature_013.jpg,urban_034.jpg,none,none,img_left,baseline_nature-urban_L
34,indoor_010.jpg,nature_084.jpg,size,small,img_right,size_small_R
35,indoor_097.jpg,urban_045.jpg,none,none,img_left,baseline_indoor-urban_L
36,indoor_087.jpg,urban_080.jpg,form,symmetrical,img_left,form_symmetrical_L
37,indoor_035.jpg,urban_021.jpg,form,asymmetrical,img_right,form_asymmetrical_R
38,indoor_026.jpg,urban_091.jpg,none,none,img_left,baseline_indoor-urban_L
39,nature_005.jpg,urban_093.jpg,none,none,img_left,baseline_nature-urban_L
40,indoor_004.jpg,nature_057.jpg,form,symmetrical,img_left,form_symmetrical_L
41,nature_072.jpg,urban_023.jpg,form,asymmetrical,img_left,form_asymmetrical_L
42,indoor_053.jpg,nature_098.jpg,size,big,img_right,size_big_R
43,nature_093.jpg,urban_067.jpg,size,small,img_right,size_small_R
44,indoor_029.jpg,nature_080.jpg,size,big,img_right,size_big_R
45,indoor_074.jpg,nature_024.jpg,form,symmetrical,img_right,form_symmetrical_R
46,nature_042.jpg,urban_050.jpg,form,asymmetrical,img_right,form_asymmetrical_R
47,indoor_054.jpg,urban_010.jpg,size,big,img_left,size_big_L
48,nature_055.jpg,urban_075.jpg,none,none,img_left,baseline_nature-urban_L
49,nature_011.jpg,urban_018.jpg,none,none,img_left,baseline_nature-urban_L
50,indoor_012.jpg,nature_056.jpg,form,asymmetrical,img_right,form_asymmetrical_R
51,indoor_046.jpg,nature_014.jpg,size,small,img_left,size_small_L
52,indoor_080.jpg,urban_088.jpg,form,asymmetrical,img_right,form_asymmetrical_R
53,indoor_093.jpg,urban_028.jpg,background,contrary,img_right,background_contrary_R
54,nature_091.jpg,urban_064.jpg,background,dominant,img_left,background_dominant_L
55,nature_071.jpg,urban_035.jpg,none,none,img_right,baseline_nature-urban_R
56,indoor_069.jpg,urban_036.jpg,form,symmetrical,img_left,form_symmetrical_L
57,indoor_011.jpg,nature_060.jpg,size,big,img_left,size_big_L
58,indoor_043.jpg,urban_025.jpg,size,big,img_right,size_big_R
59,indoor_042.jpg,nature_054.jpg,background,contrary,img_left,background_contrary_L
60,nature_045.jpg,urban_065.jpg,form,symmetrical,img_right,form_symmetrical_R
61,indoor_001.jpg,nature_090.jpg,none,none,img_right,baseline_indoor-nature_R
62,nature_051.jpg,urban_041.jpg,form,symmetrical,img_right,form_symmetrical_R
63,indoor_100.jpg,urban_027.jpg,form,symmetrical,img_left,form_symmetrical_L
64,indoor_065.jpg,nature_022.jpg,background,dominant,img_left,background_dominant_L
65,nature_085.jpg,urban_073.jpg,none,none,img_right,baseline_nature-urban_R
66,indoor_092.jpg,urban_049.jpg,size,big,img_left,size_big_L
67,indoor_063.jpg,nature_049.jpg,none,none,img_left,baseline_indoor-nature_L
68,indoor_096.jpg,urban_086.jpg,size,small,img_left,size_small_L
69,indoor_038.jpg,nature_039.jpg,size,big,img_right,size_big_R
70,nature_095.jpg,urban_059.jpg,none,none,img_right,baseline_nature-urban_R
71,nature_088.jpg,urban_082.jpg,form,asymmetrical,img_right,form_asymmetrical_R
72,indoor_028.jpg,urban_057.jpg,none,none,img_right,baseline_indoor-urban_R
73,indoor_073.jpg,nature_061.jpg,none,none,img_right,baseline_indoor-nature_R
74,nature_030.jpg,urban_081.jpg,background,contrary,img_left,background_contrary_L
75,indoor_049.jpg,urban_047.jpg,background,contrary,img_right,background_contrary_R
76,indoor_091.jpg,nature_058.jpg,size,small,img_left,size_small_L
77,nature_086.jpg,urban_007.jpg,form,symmetrical,img_right,form_symmetrical_R
78,indoor_055.jpg,urban_008.jpg,size,small,img_left,size_small_L
79,nature_018.jpg,urban_029.jpg,size,small,img_left,size_small_L
80,indoor_023.jpg,urban_046.jpg,size,big,img_right,size_big_R
81,indoor_094.jpg,nature_007.jpg,form,asymmetrical,img_right,form_asymmetrical_R
82,nature_012.jpg,urban_039.jpg,form,symmetrical,img_right,form_symmetrical_R
83,nature_002.jpg,urban_066.jpg,form,asymmetrical,img_left,form_asymmetrical_L
84,indoor_098.jpg,nature_019.jpg,background,dominant,img_right,background_dominant_R
85,nature_020.jpg,urban_013.jpg,form,symmetrical,img_right,form_symmetrical_R
86,nature_083.jpg,urban_095.jpg,none,none,img_right,baseline_nature-urban_R
87,indoor_020.jpg,urban_076.jpg,size,big,img_left,size_big_L
88,indoor_058.jpg,urban_056.jpg,size,small,img_right,size_small_R
89,indoor_082.jpg,urban_043.jpg,background,dominant,img_right,background_dominant_R
90,nature_009.jpg,urban_054.jpg,form,symmetrical,img_left,form_symmetrical_L
91,indoor_015.jpg,urban_004.jpg,none,none,img_right,baseline_indoor-urban_R
92,nature_068.jpg,urban_042.jpg,background,contrary,img_left,background_contrary_L
93,nature_037.jpg,urban_053.jpg,form,asymmetrical,img_left,form_asymmetrical_L
94,indoor_081.jpg,nature_100.jpg,form,asymmetrical,img_left,form_asymmetrical_L
95,indoor_041.jpg,nature_006.jpg,background,contrary,img_left,background_contrary_L
96,indoor_075.jpg,nature_008.jpg,none,none,img_left,baseline_indoor-nature_L
97,indoor_037.jpg,urban_038.jpg,background,contrary,img_left,background_contrary_L
98,indoor_071.jpg,urban_024.jpg,background,dominant,img_left,background_dominant_L
99,nature_029.jpg,urban_011.jpg,none,none,img_right,baseline_nature-urban_R
100,nature_096.jpg,urban_094.jpg,background,contrary,img_right,background_contrary_R
101,indoor_003.jpg,nature_087.jpg,form,symmetrical,img_left,form_symmetrical_L
102,indoor_044.jpg,nature_052.jpg,background,contrary,img_left,background_contrary_L
103,indoor_066.jpg,urban_084.jpg,none,none,img_left,baseline_indoor-urban_L
104,nature_044.jpg,urban_092.jpg,size,small,img_left,size_small_L
105,indoor_034.jpg,nature_027.jpg,form,asymmetrical,img_right,form_asymmetrical_R
106,indoor_047.jpg,nature_040.jpg,background,contrary,img_right,background_contrary_R
107,indoor_022.jpg,nature_064.jpg,form,symmetrical,img_left,form_symmetrical_L
108,nature_076.jpg,urban_032.jpg,background,contrary,img_right,background_contrary_R
109,indoor_039.jpg,nature_001.jpg,size,big,img_left,size_big_L
110,indoor_064.jpg,urban_040.jpg,form,asymmetrical,img_right,form_asymmetrical_R
111,indoor_083.jpg,nature_016.jpg,background,contrary,img_left,background_contrary_L
112,indoor_067.jpg,urban_079.jpg,form,asymmetrical,img_left,form_asymmetrical_L
113,indoor_019.jpg,urban_100.jpg,size,small,img_left,size_small_L
114,indoor_050.jpg,nature_092.jpg,background,dominant,img_right,background_dominant_R
115,indoor_018.jpg,nature_079.jpg,background,dominant,img_right,background_dominant_R
116,nature_043.jpg,urban_037.jpg,size,big,img_left,size_big_L
117,nature_099.jpg,urban_063.jpg,size,big,img_right,size_big_R
118,nature_059.jpg,urban_083.jpg,background,dominant,img_left,background_dominant_L
119,indoor_099.jpg,urban_019.jpg,background,dominant,img_left,background_dominant_L
120,nature_046.jpg,urban_052.jpg,size,small,img_right,size_small_R
