trial_number,img_left,img_right,attribute,value,target_image,cb_index
37,urban_055.jpg,indoor_060.jpg,form,symmetrical,img_right,form_symmetrical_R
38,urban_022.jpg,indoor_058.jpg,form,asymmetrical,img_left,form_asymmetrical_L
39,urban_011.jpg,indoor_073.jpg,form,asymmetrical,img_right,form_asymmetrical_R
40,urban_040.jpg,indoor_088.jpg,form,asymmetrical,img_left,form_asymmetrical_L
41,nature_073.jpg,indoor_029.jpg,none,none,img_right,baseline_nature-indoor_R
42,nature_046.jpg,indoor_018.jpg,form,symmetrical,img_left,form_symmetrical_L
43,urban_081.jpg,indoor_070.jpg,size,big,img_right,size_big_R
44,urban_058.jpg,indoor_047.jpg,none,none,img_left,baseline_urban-indoor_L
45,urban_074.jpg,nature_061.jpg,form,symmetrical,img_left,form_symmetrical_L
46,nature_036.jpg,indoor_004.jpg,none,none,img_left,baseline_nature-indoor_L
47,urban_090.jpg,indoor_027.jpg,form,symmetrical,img_right,form_symmetrical_R
48,nature_087.jpg,indoor_083.jpg,background,contrary,img_right,background_contrary_R
49,urban_017.jpg,nature_082.jpg,form,symmetrical,img_left,form_symmetrical_L
50,nature_055.jpg,indoor_093.jpg,form,asymmetrical,img_right,form_asymmetrical_R
51,urban_083.jpg,nature_025.jpg,form,symmetrical,img_left,form_symmetrical_L
52,nature_039.jpg,indoor_100.jpg,background,dominant,img_right,background_dominant_R
53,urban_061.jpg,nature_014.jpg,background,contrary,img_left,background_contrary_L
54,urban_013.jpg,nature_018.jpg,form,asymmetrical,img_left,form_asymmetrical_L
55,nature_077.jpg,indoor_056.jpg,form,asymmetrical,img_left,form_asymmetrical_L
56,nature_071.jpg,indoor_072.jpg,size,big,img_right,size_big_R
57,urban_016.jpg,indoor_008.jpg,none,none,img_left,baseline_urban-indoor_L
58,nature_079.jpg,indoor_050.jpg,background,contrary,img_right,background_contrary_R
59,urban_100.jpg,nature_070.jpg,none,none,img_left,baseline_urban-nature_L
60,nature_035.jpg,indoor_049.jpg,size,small,img_left,size_small_L
61,nature_045.jpg,indoor_098.jpg,form,symmetrical,img_left,form_symmetrical_L
62,urban_091.jpg,nature_081.jpg,background,dominant,img_left,background_dominant_L
63,nature_058.jpg,indoor_016.jpg,background,dominant,img_right,background_dominant_R
64,urban_029.jpg,nature_090.jpg,form,asymmetrical,img_left,form_asymmetrical_L
65,urban_010.jpg,indoor_067.jpg,form,symmetrical,img_left,form_symmetrical_L
66,urban_066.jpg,nature_093.jpg,none,none,img_left,baseline_urban-nature_L
67,urban_088.jpg,indoor_062.jpg,background,contrary,img_left,background_contrary_L
68,urban_035.jpg,nature_016.jpg,form,asymmetrical,img_right,form_asymmetrical_R
69,urban_067.jpg,indoor_045.jpg,background,contrary,img_right,background_contrary_R
70,nature_001.jpg,indoor_012.jpg,background,dominant,img_right,background_dominant_R
71,urban_094.jpg,indoor_003.jpg,background,dominant,img_right,background_dominant_R
72,nature_080.jpg,indoor_092.jpg,size,big,img_left,size_big_L
73,urban_052.jpg,indoor_023.jpg,none,none,img_right,baseline_urban-indoor_R
74,nature_076.jpg,indoor_082.jpg,background,dominant,img_left,background_dominant_L
75,nature_051.jpg,indoor_006.jpg,form,asymmetrical,img_right,form_asymmetrical_R
76,urban_020.jpg,indoor_014.jpg,background,dominant,img_right,background_dominant_R
77,urban_062.jpg,indoor_021.jpg,background,contrary,img_right,background_contrary_R
78,nature_072.jpg,indoor_044.jpg,none,none,img_right,baseline_nature-indoor_R
79,nature_067.jpg,indoor_096.jpg,background,contrary,img_right,background_contrary_R
80,urban_085.jpg,indoor_020.jpg,size,big,img_right,size_big_R
81,urban_001.jpg,indoor_091.jpg,background,contrary,img_right,background_contrary_R
82,nature_065.jpg,indoor_039.jpg,size,small,img_left,size_small_L
83,urban_070.jpg,indoor_011.jpg,size,big,img_right,size_big_R
84,urban_024.jpg,indoor_063.jpg,size,small,img_right,size_small_R
85,nature_027.jpg,indoor_094.jpg,background,contrary,img_left,background_contrary_L
86,urban_032.jpg,nature_052.jpg,background,dominant,img_right,background_dominant_R
87,nature_024.jpg,indoor_042.jpg,size,big,img_left,size_big_L
88,urban_073.jpg,indoor_019.jpg,size,big,img_right,size_big_R
89,nature_084.jpg,indoor_031.jpg,size,small,img_left,size_small_L
90,urban_056.jpg,indoor_053.jpg,size,big,img_left,size_big_L
91,nature_091.jpg,indoor_051.jpg,form,asymmetrical,img_left,form_asymmetrical_L
92,urban_098.jpg,nature_049.jpg,form,symmetrical,img_right,form_symmetrical_R
93,nature_089.jpg,indoor_048.jpg,form,symmetrical,img_left,form_symmetrical_L
94,urban_057.jpg,nature_033.jpg,form,symmetrical,img_right,form_symmetrical_R
95,urban_053.jpg,indoor_005.jpg,none,none,img_left,baseline_urban-indoor_L
96,nature_015.jpg,indoor_010.jpg,form,symmetrical,img_left,form_symmetrical_L
97,urban_096.jpg,indoor_043.jpg,size,small,img_left,size_small_L
98,urban_018.jpg,indoor_079.jpg,form,symmetrical,img_left,form_symmetrical_L
99,urban_009.jpg,indoor_085.jpg,none,none,img_right,baseline_urban-indoor_R
100,urban_021.jpg,nature_057.jpg,size,big,img_right,size_big_R
101,urban_027.jpg,indoor_046.jpg,size,small,img_right,size_small_R
102,urban_064.jpg,nature_004.jpg,size,small,img_left,size_small_L
103,urban_047.jpg,nature_083.jpg,background,dominant,img_left,background_dominant_L
104,nature_078.jpg,indoor_036.jpg,size,small,img_right,size_small_R
105,urban_043.jpg,indoor_061.jpg,size,big,img_right,size_big_R
106,nature_066.jpg,indoor_090.jpg,size,small,img_right,size_small_R
107,nature_096.jpg,indoor_026.jpg,background,contrary,img_left,background_contrary_L
108,urban_007.jpg,nature_021.jpg,size,big,img_left,size_big_L
109,urban_036.jpg,nature_063.jpg,none,none,img_right,baseline_urban-nature_R
110,urban_048.jpg,indoor_055.jpg,none,none,img_right,baseline_urban-indoor_R
111,nature_047.jpg,indoor_065.jpg,none,none,img_right,baseline_nature-indoor_R
112,urban_079.jpg,indoor_078.jpg,form,symmetrical,img_left,form_symmetrical_L
113,urban_075.jpg,indoor_087.jpg,background,dominant,img_right,background_dominant_R
114,nature_074.jpg,indoor_017.jpg,form,asymmetrical,img_right,form_asymmetrical_R
115,urban_045.jpg,nature_002.jpg,none,none,img_right,baseline_urban-nature_R
116,nature_019.jpg,indoor_015.jpg,form,symmetrical,img_right,form_symmetrical_R
117,nature_034.jpg,indoor_024.jpg,form,asymmetrical,img_right,form_asymmetrical_R
118,nature_048.jpg,indoor_034.jpg,size,small,img_left,size_small_L
119,urban_031.jpg,nature_094.jpg,none,none,img_right,baseline_urban-nature_R
120,urban_004.jpg,nature_017.jpg,background,contrary,img_left,background_contrary_L
