trial_number,img_left,img_right,attribute,value,target_image,cb_index
28,urban_061.jpg,nature_066.jpg,background,dominant,img_left,background_dominant_L
29,nature_006.jpg,indoor_089.jpg,none,none,img_left,baseline_nature-indoor_L
30,urban_012.jpg,indoor_088.jpg,size,small,img_left,size_small_L
31,urban_084.jpg,indoor_065.jpg,form,asymmetrical,img_right,form_asymmetrical_R
32,nature_053.jpg,indoor_056.jpg,size,big,img_left,size_big_L
33,nature_079.jpg,indoor_085.jpg,background,contrary,img_right,background_contrary_R
34,urban_100.jpg,indoor_068.jpg,form,symmetrical,img_left,form_symmetrical_L
35,nature_044.jpg,indoor_066.jpg,size,small,img_left,size_small_L
36,urban_015.jpg,nature_058.jpg,background,contrary,img_right,background_contrary_R
37,urban_007.jpg,indoor_091.jpg,size,big,img_left,size_big_L
38,urban_083.jpg,indoor_012.jpg,size,small,img_left,size_small_L
39,urban_079.jpg,nature_020.jpg,background,dominant,img_right,background_dominant_R
40,urban_073.jpg,nature_001.jpg,none,none,img_left,baseline_urban-nature_L
41,urban_019.jpg,indoor_007.jpg,none,none,img_left,baseline_urban-indoor_L
42,urban_014.jpg,nature_030.jpg,none,none,img_left,baseline_urban-nature_L
43,nature_005.jpg,indoor_087.jpg,none,none,img_right,baseline_nature-indoor_R
44,nature_052.jpg,indoor_028.jpg,size,big,img_right,size_big_R
45,urban_056.jpg,nature_095.jpg,size,small,img_left,size_small_L
46,nature_036.jpg,indoor_005.jpg,size,small,img_left,size_small_L
47,urban_013.jpg,indoor_029.jpg,form,symmetrical,img_right,form_symmetrical_R
48,nature_018.jpg,indoor_090.jpg,form,asymmetrical,img_right,form_asymmetrical_R
49,nature_059.jpg,indoor_086.jpg,background,contrary,img_right,background_contrary_R
50,urban_036.jpg,indoor_057.jpg,size,big,img_right,size_big_R
51,urban_098.jpg,nature_026.jpg,none,none,img_right,baseline_urban-nature_R
52,urban_005.jpg,indoor_062.jpg,size,big,img_left,size_big_L
53,urban_086.jpg,nature_014.jpg,size,big,img_left,size_big_L
54,nature_071.jpg,indoor_014.jpg,form,asymmetrical,img_right,form_asymmetrical_R
55,urban_072.jpg,nature_012.jpg,none,none,img_right,baseline_urban-nature_R
56,urban_046.jpg,indoor_054.jpg,size,small,img_right,size_small_R
57,urban_066.jpg,indoor_093.jpg,form,symmetrical,img_right,form_symmetrical_R
58,urban_081.jpg,nature_060.jpg,form,symmetrical,img_right,form_symmetrical_R
59,urban_087.jpg,nature_087.jpg,background,dominant,img_left,background_dominant_L
60,urban_029.jpg,nature_013.jpg,background,dominant,img_left,background_dominant_L
61,urban_047.jpg,indoor_048.jpg,size,small,img_left,size_small_L
62,nature_067.jpg,indoor_052.jpg,form,symmetrical,img_right,form_symmetrical_R
63,urban_021.jpg,nature_076.jpg,form,symmetrical,img_left,form_symmetrical_L
64,nature_033.jpg,indoor_032.jpg,size,small,img_left,size_small_L
65,urban_049.jpg,indoor_094.jpg,size,big,img_right,size_big_R
66,nature_041.jpg,indoor_081.jpg,size,small,img_right,size_small_R
67,urban_068.jpg,indoor_084.jpg,form,asymmetrical,img_right,form_asymmetrical_R
68,urban_045.jpg,indoor_004.jpg,background,contrary,img_right,background_contrary_R
69,urban_041.jpg,nature_075.jpg,none,none,img_left,baseline_urban-nature_L
70,urban_030.jpg,nature_062.jpg,size,big,img_right,size_big_R
71,urban_032.jpg,indoor_049.jpg,none,none,img_left,baseline_urban-indoor_L
72,urban_094.jpg,indoor_044.jpg,form,symmetrical,img_left,form_symmetrical_L
73,urban_059.jpg,indoor_035.jpg,form,asymmetrical,img_right,form_asymmetrical_R
74,nature_092.jpg,indoor_083.jpg,form,symmetrical,img_right,form_symmetrical_R
75,urban_090.jpg,nature_003.jpg,size,small,img_right,size_small_R
76,nature_063.jpg,indoor_023.jpg,form,asymmetrical,img_right,form_asymmetrical_R
77,nature_038.jpg,indoor_037.jpg,size,big,img_left,size_big_L
78,nature_061.jpg,indoor_047.jpg,size,big,img_right,size_big_R
79,urban_052.jpg,nature_100.jpg,none,none,img_right,baseline_urban-nature_R
80,urban_069.jpg,indoor_024.jpg,size,small,img_right,size_small_R
81,urban_095.jpg,indoor_075.jpg,background,dominant,img_left,background_dominant_L
82,urban_093.jpg,indoor_072.jpg,form,symmetrical,img_right,form_symmetrical_R
83,nature_046.jpg,indoor_051.jpg,form,symmetrical,img_left,form_symmetrical_L
84,urban_025.jpg,indoor_070.jpg,form,asymmetrical,img_right,form_asymmetrical_R
85,urban_092.jpg,nature_069.jpg,background,contrary,img_right,background_contrary_R
86,urban_078.jpg,indoor_021.jpg,background,dominant,img_right,background_dominant_R
87,nature_007.jpg,indoor_059.jpg,form,symmetrical,img_right,form_symmetrical_R
88,urban_071.jpg,nature_047.jpg,form,asymmetrical,img_right,form_asymmetrical_R
89,urban_051.jpg,nature_017.jpg,background,contrary,img_right,background_contrary_R
90,nature_042.jpg,indoor_045.jpg,background,dominant,img_right,background_dominant_R
91,urban_055.jpg,indoor_080.jpg,size,small,img_right,size_small_R
92,nature_021.jpg,indoor_063.jpg,none,none,img_right,baseline_nature-indoor_R
93,urban_057.jpg,nature_016.jpg,form,asymmetrical,img_right,form_asymmetrical_R
94,urban_048.jpg,indoor_011.jpg,background,contrary,img_right,background_contrary_R
95,urban_054.jpg,indoor_033.jpg,form,symmetrical,img_right,form_symmetrical_R
96,urban_040.jpg,indoor_099.jpg,none,none,img_right,baseline_urban-indoor_R
97,nature_088.jpg,indoor_001.jpg,none,none,img_left,baseline_nature-indoor_L
98,urban_016.jpg,indoor_026.jpg,none,none,img_right,baseline_urban-indoor_R
99,urban_027.jpg,nature_039.jpg,background,dominant,img_right,background_dominant_R
100,urban_065.jpg,nature_097.jpg,none,none,img_left,baseline_urban-nature_L
101,urban_043.jpg,indoor_046.jpg,form,asymmetrical,img_right,form_asymmetrical_R
102,urban_035.jpg,indoor_015.jpg,none,none,img_left,baseline_urban-indoor_L
103,urban_082.jpg,indoor_058.jpg,background,dominant,img_right,background_dominant_R
104,nature_099.jpg,indoor_067.jpg,size,big,img_right,size_big_R
105,nature_045.jpg,indoor_020.jpg,size,big,img_left,size_big_L
106,urban_038.jpg,nature_049.jpg,background,contrary,img_left,background_contrary_L
107,urban_091.jpg,indoor_096.jpg,size,big,img_left,size_big_L
108,urban_058.jpg,indoor_036.jpg,background,dominant,img_left,background_dominant_L
109,nature_090.jpg,indoor_009.jpg,none,none,img_left,baseline_nature-indoor_L
110,nature_051.jpg,indoor_100.jpg,form,asymmetrical,img_left,form_asymmetrical_L
111,nature_073.jpg,indoor_077.jpg,none,none,img_right,baseline_nature-indoor_R
112,urban_001.jpg,indoor_002.jpg,form,asymmetrical,img_left,form_asymmetrical_L
113,nature_074.jpg,indoor_003.jpg,background,dominant,img_left,background_dominant_L
114,urban_037.jpg,indoor_098.jpg,none,none,img_right,baseline_urban-indoor_R
115,nature_019.jpg,indoor_073.jpg,background,dominant,img_left,background_dominant_L
116,urban_023.jpg,nature_022.jpg,none,none,img_left,baseline_urban-nature_L
117,urban_022.jpg,nature_004.jpg,background,dominant,img_left,background_dominant_L
118,urban_026.jpg,nature_055.jpg,form,asymmetrical,img_right,form_asymmetrical_R
119,urban_053.jpg,nature_089.jpg,background,contrary,img_right,background_contrary_R
120,urban_042.jpg,indoor_060.jpg,none,none,img_right,baseline_urban-indoor_R
