trial_number,img_left,img_right,attribute,value,target_image,cb_index
43,nature_092.jpg,urban_035.jpg,form,symmetrical,img_right,form_symmetrical_R
44,nature_083.jpg,urban_068.jpg,size,big,img_left,size_big_L
45,indoor_020.jpg,urban_053.jpg,form,symmetrical,img_left,form_symmetrical_L
46,indoor_032.jpg,nature_020.jpg,size,big,img_left,size_big_L
47,nature_023.jpg,urban_021.jpg,form,asymmetrical,img_left,form_asymmetrical_L
48,indoor_053.jpg,nature_061.jpg,size,small,img_right,size_small_R
49,nature_038.jpg,urban_087.jpg,form,symmetrical,img_right,form_symmetrical_R
50,indoor_076.jpg,nature_045.jpg,form,asymmetrical,img_right,form_asymmetrical_R
51,indoor_056.jpg,nature_037.jpg,background,contrary,img_left,background_contrary_L
52,nature_055.jpg,urban_094.jpg,size,big,img_left,size_big_L
53,indoor_061.jpg,nature_030.jpg,form,asymmetrical,img_left,form_asymmetrical_L
54,nature_085.jpg,urban_085.jpg,background,dominant,img_right,background_dominant_R
55,indoor_093.jpg,urban_086.jpg,size,small,img_left,size_small_L
56,indoor_005.jpg,urban_082.jpg,form,asymmetrical,img_left,form_asymmetrical_L
57,indoor_072.jpg,nature_043.jpg,background,dominant,img_left,background_dominant_L
58,indoor_097.jpg,urban_011.jpg,background,contrary,img_left,background_contrary_L
59,indoor_074.jpg,nature_010.jpg,size,small,img_right,size_small_R
60,indoor_019.jpg,nature_050.jpg,form,symmetrical,img_right,form_symmetrical_R
61,indoor_008.jpg,nature_099.jpg,size,big,img_right,size_big_R
62,indoor_044.jpg,urban_015.jpg,size,big,img_right,size_big_R
63,indoor_048.jpg,urban_040.jpg,size,small,img_right,size_small_R
64,nature_091.jpg,urban_095.jpg,background,contrary,img_left,background_contrary_L
65,indoor_065.jpg,nature_052.jpg,background,contrary,img_right,background_contrary_R
66,indoor_066.jpg,urban_050.jpg,size,small,img_right,size_small_R
67,indoor_067.jpg,urban_033.jpg,size,small,img_left,size_small_L
68,nature_059.jpg,urban_088.jpg,size,big,img_left,size_big_L
69,indoor_039.jpg,nature_098.jpg,background,contrary,img_left,background_contrary_L
70,indoor_082.jpg,urban_047.jpg,size,small,img_right,size_small_R
71,nature_034.jpg,urban_028.jpg,form,asymmetrical,img_right,form_asymmetrical_R
72,indoor_071.jpg,urban_023.jpg,size,big,img_left,size_big_L
73,indoor_059.jpg,urban_055.jpg,form,asymmetrical,img_left,form_asymmetrical_L
74,indoor_007.jpg,urban_046.jpg,background,contrary,img_right,background_contrary_R
75,indoor_070.jpg,nature_015.jpg,background,contrary,img_left,background_contrary_L
76,indoor_015.jpg,nature_097.jpg,size,small,img_right,size_small_R
77,indoor_055.jpg,nature_063.jpg,size,small,img_right,size_small_R
78,nature_032.jpg,urban_012.jpg,background,contrary,img_right,background_contrary_R
79,indoor_069.jpg,urban_083.jpg,background,dominant,img_right,background_dominant_R
80,indoor_057.jpg,urban_070.jpg,size,small,img_left,size_small_L
81,nature_004.jpg,urban_003.jpg,size,big,img_right,size_big_R
82,indoor_062.jpg,urban_043.jpg,background,contrary,img_left,background_contrary_L
83,indoor_060.jpg,urban_080.jpg,form,symmetrical,img_left,form_symmetrical_L
84,nature_094.jpg,urban_098.jpg,size,big,img_right,size_big_R
85,indoor_038.jpg,nature_033.jpg,form,symmetrical,img_right,form_symmetrical_R
86,nature_027.jpg,urban_093.jpg,size,small,img_right,size_small_R
87,indoor_095.jpg,nature_070.jpg,background,contrary,img_left,background_contrary_L
88,nature_029.jpg,urban_081.jpg,form,asymmetrical,img_left,form_asymmetrical_L
89,indoor_079.jpg,urban_061.jpg,size,small,img_right,size_small_R
90,indoor_085.jpg,nature_039.jpg,background,contrary,img_left,background_contrary_L
91,indoor_068.jpg,urban_005.jpg,size,small,img_right,size_small_R
92,nature_080.jpg,urban_059.jpg,size,small,img_right,size_small_R
93,indoor_080.jpg,urban_039.jpg,form,symmetrical,img_right,form_symmetrical_R
94,nature_073.jpg,urban_034.jpg,form,asymmetrical,img_left,form_asymmetrical_L
95,nature_044.jpg,urban_099.jpg,background,dominant,img_left,background_dominant_L
96,indoor_078.jpg,urban_048.jpg,form,symmetrical,img_left,form_symmetrical_L
97,nature_035.jpg,urban_025.jpg,background,dominant,img_right,background_dominant_R
98,indoor_084.jpg,urban_078.jpg,form,symmetrical,img_left,form_symmetrical_L
99,nature_064.jpg,urban_062.jpg,background,dominant,img_right,background_dominant_R
100,indoor_014.jpg,nature_054.jpg,size,big,img_right,size_big_R
101,indoor_010.jpg,urban_026.jpg,background,dominant,img_right,background_dominant_R
102,nature_008.jpg,urban_064.jpg,form,symmetrical,img_right,form_symmetrical_R
103,nature_021.jpg,urban_022.jpg,form,asymmetrical,img_right,form_asymmetrical_R
104,indoor_052.jpg,nature_001.jpg,form,asymmetrical,img_left,form_asymmetrical_L
105,nature_084.jpg,urban_024.jpg,background,dominant,img_right,background_dominant_R
106,indoor_092.jpg,nature_095.jpg,form,asymmetrical,img_right,form_asymmetrical_R
107,indoor_026.jpg,nature_062.jpg,form,asymmetrical,img_left,form_asymmetrical_L
108,indoor_016.jpg,nature_002.jpg,background,dominant,img_right,background_dominant_R
109,indoor_043.jpg,nature_088.jpg,background,dominant,img_left,background_dominant_L
110,indoor_033.jpg,urban_031.jpg,form,asymmetrical,img_right,form_asymmetrical_R
111,nature_014.jpg,urban_066.jpg,form,symmetrical,img_right,form_symmetrical_R
112,nature_005.jpg,urban_074.jpg,form,asymmetrical,img_right,form_asymmetrical_R
113,indoor_081.jpg,nature_028.jpg,form,symmetrical,img_left,form_symmetrical_L
114,indoor_037.jpg,urban_057.jpg,form,symmetrical,img_right,form_symmetrical_R
115,nature_056.jpg,urban_052.jpg,form,symmetrical,img_left,form_symmetrical_L
116,indoor_045.jpg,urban_076.jpg,form,symmetrical,img_left,form_symmetrical_L
117,indoor_022.jpg,urban_051.jpg,background,dominant,img_right,background_dominant_R
118,indoor_075.jpg,nature_074.jpg,background,dominant,img_right,background_dominant_R
119,indoor_064.jpg,nature_058.jpg,background,dominant,img_right,background_dominant_R
120,indoor_036.jpg,nature_046.jpg,background,dominant,img_left,background_dominant_L
