trial_number,img_left,img_right,attribute,value,target_image,cb_index
26,nature_074.jpg,urban_099.jpg,form,symmetrical,img_right,form_symmetrical_R
27,indoor_007.jpg,nature_063.jpg,form,symmetrical,img_right,form_symmetrical_R
28,indoor_040.jpg,nature_089.jpg,background,dominant,img_right,background_dominant_R
29,indoor_057.jpg,nature_012.jpg,size,small,img_left,size_small_L
30,indoor_065.jpg,urban_038.jpg,form,symmetrical,img_right,form_symmetrical_R
31,nature_040.jpg,urban_028.jpg,form,symmetrical,img_right,form_symmetrical_R
32,nature_083.jpg,urban_100.jpg,background,contrary,img_right,background_contrary_R
33,indoor_096.jpg,nature_043.jpg,form,symmetrical,img_right,form_symmetrical_R
34,indoor_085.jpg,urban_075.jpg,background,contrary,img_left,background_contrary_L
35,indoor_070.jpg,urban_007.jpg,form,symmetrical,img_right,form_symmetrical_R
36,indoor_092.jpg,urban_006.jpg,form,symmetrical,img_right,form_symmetrical_R
37,indoor_089.jpg,nature_051.jpg,size,big,img_right,size_big_R
38,indoor_002.jpg,urban_020.jpg,form,symmetrical,img_left,form_symmetrical_L
39,indoor_001.jpg,nature_003.jpg,background,contrary,img_right,background_contrary_R
40,indoor_058.jpg,urban_008.jpg,size,big,img_right,size_big_R
41,indoor_036.jpg,urban_076.jpg,background,contrary,img_left,background_contrary_L
42,indoor_043.jpg,nature_069.jpg,form,symmetrical,img_right,form_symmetrical_R
43,indoor_078.jpg,nature_023.jpg,form,symmetrical,img_right,form_symmetrical_R
44,nature_029.jpg,urban_047.jpg,background,contrary,img_right,background_contrary_R
45,indoor_090.jpg,nature_079.jpg,size,big,img_left,size_big_L
46,nature_053.jpg,urban_026.jpg,background,contrary,img_right,background_contrary_R
47,nature_058.jpg,urban_091.jpg,background,contrary,img_left,background_contrary_L
48,indoor_073.jpg,urban_070.jpg,form,asymmetrical,img_right,form_asymmetrical_R
49,nature_077.jpg,urban_014.jpg,size,small,img_right,size_small_R
50,nature_064.jpg,urban_032.jpg,form,symmetrical,img_right,form_symmetrical_R
51,indoor_068.jpg,urban_025.jpg,background,dominant,img_right,background_dominant_R
52,indoor_062.jpg,nature_042.jpg,background,contrary,img_left,background_contrary_L
53,indoor_095.jpg,urban_078.jpg,form,asymmetrical,img_right,form_asymmetrical_R
54,indoor_041.jpg,nature_092.jpg,size,small,img_right,size_small_R
55,nature_020.jpg,urban_015.jpg,form,asymmetrical,img_right,form_asymmetrical_R
56,nature_014.jpg,urban_056.jpg,size,big,img_left,size_big_L
57,indoor_079.jpg,urban_035.jpg,background,contrary,img_right,background_contrary_R
58,indoor_003.jpg,urban_017.jpg,size,small,img_right,size_small_R
59,indoor_094.jpg,urban_072.jpg,size,small,img_left,size_small_L
60,indoor_093.jpg,nature_090.jpg,form,asymmetrical,img_right,form_asymmetrical_R
61,indoor_074.jpg,urban_049.jpg,size,small,img_left,size_small_L
62,indoor_069.jpg,urban_030.jpg,background,dominant,img_right,background_dominant_R
63,indoor_034.jpg,nature_060.jpg,background,dominant,img_right,background_dominant_R
64,indoor_025.jpg,urban_095.jpg,background,dominant,img_right,background_dominant_R
65,nature_068.jpg,urban_046.jpg,background,dominant,img_left,background_dominant_L
66,nature_035.jpg,urban_033.jpg,size,big,img_left,size_big_L
67,indoor_059.jpg,urban_079.jpg,background,contrary,img_right,background_contrary_R
68,nature_072.jpg,urban_013.jpg,background,contrary,img_right,background_contrary_R
69,indoor_005.jpg,nature_099.jpg,form,asymmetrical,img_left,form_asymmetrical_L
70,indoor_053.jpg,nature_054.jpg,size,big,img_left,size_big_L
71,nature_001.jpg,urban_031.jpg,background,contrary,img_right,background_contrary_R
72,indoor_029.jpg,nature_087.jpg,form,symmetrical,img_right,form_symmetrical_R
73,indoor_023.jpg,nature_067.jpg,form,asymmetrical,img_left,form_asymmetrical_L
74,nature_027.jpg,urban_044.jpg,form,symmetrical,img_right,form_symmetrical_R
75,indoor_014.jpg,urban_092.jpg,size,small,img_left,size_small_L
76,nature_038.jpg,urban_053.jpg,size,big,img_right,size_big_R
77,indoor_075.jpg,urban_083.jpg,form,asymmetrical,img_right,form_asymmetrical_R
78,indoor_039.jpg,nature_021.jpg,form,symmetrical,img_right,form_symmetrical_R
79,indoor_099.jpg,nature_084.jpg,background,dominant,img_right,background_dominant_R
80,nature_045.jpg,urban_016.jpg,form,asymmetrical,img_right,form_asymmetrical_R
81,indoor_028.jpg,nature_019.jpg,background,contrary,img_right,background_contrary_R
82,indoor_091.jpg,urban_042.jpg,form,symmetrical,img_left,form_symmetrical_L
83,nature_002.jpg,urban_086.jpg,size,small,img_right,size_small_R
84,nature_047.jpg,urban_037.jpg,form,asymmetrical,img_left,form_asymmetrical_L
85,indoor_055.jpg,urban_087.jpg,form,symmetrical,img_right,form_symmetrical_R
86,nature_059.jpg,urban_009.jpg,background,contrary,img_right,background_contrary_R
87,nature_016.jpg,urban_069.jpg,size,big,img_right,size_big_R
88,indoor_031.jpg,urban_050.jpg,size,small,img_left,size_small_L
89,indoor_021.jpg,urban_041.jpg,size,small,img_right,size_small_R
90,indoor_045.jpg,urban_081.jpg,background,contrary,img_right,background_contrary_R
91,indoor_015.jpg,nature_061.jpg,size,small,img_left,size_small_L
92,nature_022.jpg,urban_003.jpg,form,asymmetrical,img_left,form_asymmetrical_L
93,indoor_022.jpg,nature_013.jpg,background,contrary,img_left,background_contrary_L
94,indoor_088.jpg,nature_096.jpg,size,big,img_left,size_big_L
95,indoor_054.jpg,nature_046.jpg,size,big,img_left,size_big_L
96,indoor_024.jpg,nature_073.jpg,size,small,img_left,size_small_L
97,nature_095.jpg,urban_010.jpg,background,dominant,img_right,background_dominant_R
98,indoor_076.jpg,nature_049.jpg,background,dominant,img_left,background_dominant_L
99,nature_085.jpg,urban_001.jpg,size,small,img_left,size_small_L
100,indoor_080.jpg,urban_029.jpg,size,big,img_left,size_big_L
101,indoor_033.jpg,urban_098.jpg,size,small,img_right,size_small_R
102,nature_039.jpg,urban_021.jpg,size,big,img_left,size_big_L
103,indoor_084.jpg,nature_094.jpg,form,asymmetrical,img_left,form_asymmetrical_L
104,indoor_026.jpg,urban_071.jpg,size,small,img_right,size_small_R
105,nature_093.jpg,urban_096.jpg,size,small,img_right,size_small_R
106,nature_097.jpg,urban_067.jpg,background,dominant,img_right,background_dominant_R
107,nature_037.jpg,urban_085.jpg,background,dominant,img_right,background_dominant_R
108,nature_010.jpg,urban_011.jpg,size,big,img_right,size_big_R
109,indoor_086.jpg,urban_090.jpg,form,asymmetrical,img_right,form_asymmetrical_R
110,indoor_035.jpg,nature_070.jpg,size,big,img_right,size_big_R
111,nature_024.jpg,urban_084.jpg,form,asymmetrical,img_right,form_asymmetrical_R
112,nature_078.jpg,urban_066.jpg,background,dominant,img_left,background_dominant_L
113,indoor_051.jpg,urban_048.jpg,size,big,img_right,size_big_R
114,nature_006.jpg,urban_024.jpg,background,dominant,img_right,background_dominant_R
115,indoor_056.jpg,nature_032.jpg,size,big,img_right,size_big_R
116,indoor_072.jpg,urban_051.jpg,form,asymmetrical,img_right,form_asymmetrical_R
117,nature_036.jpg,urban_061.jpg,background,dominant,img_right,background_dominant_R
118,indoor_063.jpg,urban_054.jpg,form,asymmetrical,img_right,form_asymmetrical_R
119,nature_044.jpg,urban_073.jpg,background,dominant,img_left,background_dominant_L
120,indoor_082.jpg,nature_005.jpg,background,dominant,img_right,background_dominant_R
