trial_number,img_left,img_right,attribute,value,target_image,cb_index
54,urban_070.jpg,nature_015.jpg,none,none,img_left,baseline_urban-nature_L
55,nature_017.jpg,indoor_011.jpg,size,big,img_right,size_big_R
56,urban_098.jpg,indoor_047.jpg,none,none,img_right,baseline_urban-indoor_R
57,urban_092.jpg,indoor_093.jpg,size,big,img_left,size_big_L
58,urban_083.jpg,indoor_015.jpg,size,big,img_left,size_big_L
59,urban_039.jpg,indoor_007.jpg,background,dominant,img_right,background_dominant_R
60,nature_039.jpg,indoor_010.jpg,none,none,img_right,baseline_nature-indoor_R
61,urban_075.jpg,nature_061.jpg,none,none,img_right,baseline_urban-nature_R
62,urban_094.jpg,indoor_085.jpg,none,none,img_left,baseline_urban-indoor_L
63,urban_019.jpg,nature_007.jpg,form,symmetrical,img_right,form_symmetrical_R
64,urban_038.jpg,nature_075.jpg,size,small,img_left,size_small_L
65,urban_071.jpg,nature_091.jpg,form,symmetrical,img_left,form_symmetrical_L
66,urban_087.jpg,nature_031.jpg,none,none,img_right,baseline_urban-nature_R
67,urban_044.jpg,indoor_035.jpg,size,small,img_left,size_small_L
68,nature_022.jpg,indoor_024.jpg,size,small,img_right,size_small_R
69,urban_100.jpg,nature_045.jpg,background,dominant,img_right,background_dominant_R
70,nature_003.jpg,indoor_061.jpg,none,none,img_left,baseline_nature-indoor_L
71,urban_010.jpg,nature_069.jpg,size,small,img_right,size_small_R
72,nature_099.jpg,indoor_084.jpg,size,big,img_right,size_big_R
73,urban_093.jpg,indoor_081.jpg,background,dominant,img_left,background_dominant_L
74,urban_022.jpg,indoor_028.jpg,form,asymmetrical,img_right,form_asymmetrical_R
75,urban_014.jpg,nature_088.jpg,background,dominant,img_left,background_dominant_L
76,urban_082.jpg,nature_030.jpg,none,none,img_right,baseline_urban-nature_R
77,urban_003.jpg,indoor_044.jpg,size,small,img_right,size_small_R
78,urban_096.jpg,nature_086.jpg,form,asymmetrical,img_left,form_asymmetrical_L
79,urban_076.jpg,indoor_009.jpg,form,asymmetrical,img_left,form_asymmetrical_L
80,urban_012.jpg,indoor_034.jpg,form,symmetrical,img_left,form_symmetrical_L
81,nature_040.jpg,indoor_025.jpg,none,none,img_right,baseline_nature-indoor_R
82,nature_076.jpg,indoor_075.jpg,form,symmetrical,img_right,form_symmetrical_R
83,urban_059.jpg,indoor_017.jpg,form,asymmetrical,img_left,form_asymmetrical_L
84,nature_062.jpg,indoor_032.jpg,size,small,img_left,size_small_L
85,urban_037.jpg,indoor_079.jpg,background,contrary,img_left,background_contrary_L
86,nature_078.jpg,indoor_076.jpg,form,asymmetrical,img_left,form_asymmetrical_L
87,urban_020.jpg,nature_043.jpg,background,dominant,img_left,background_dominant_L
88,urban_060.jpg,indoor_018.jpg,background,dominant,img_left,background_dominant_L
89,urban_034.jpg,nature_025.jpg,size,big,img_right,size_big_R
90,urban_041.jpg,indoor_069.jpg,none,none,img_right,baseline_urban-indoor_R
91,urban_021.jpg,indoor_036.jpg,size,small,img_right,size_small_R
92,urban_085.jpg,indoor_090.jpg,form,symmetrical,img_right,form_symmetrical_R
93,urban_061.jpg,nature_016.jpg,form,symmetrical,img_left,form_symmetrical_L
94,nature_065.jpg,indoor_013.jpg,size,big,img_left,size_big_L
95,urban_086.jpg,indoor_094.jpg,size,small,img_left,size_small_L
96,urban_068.jpg,indoor_088.jpg,size,big,img_right,size_big_R
97,nature_012.jpg,indoor_004.jpg,none,none,img_right,baseline_nature-indoor_R
98,nature_079.jpg,indoor_049.jpg,none,none,img_left,baseline_nature-indoor_L
99,nature_002.jpg,indoor_078.jpg,size,big,img_left,size_big_L
100,urban_036.jpg,indoor_098.jpg,background,contrary,img_right,background_contrary_R
101,urban_072.jpg,nature_027.jpg,size,big,img_left,size_big_L
102,nature_037.jpg,indoor_089.jpg,background,contrary,img_left,background_contrary_L
103,urban_088.jpg,nature_081.jpg,background,contrary,img_left,background_contrary_L
104,urban_031.jpg,nature_083.jpg,background,dominant,img_left,background_dominant_L
105,urban_062.jpg,indoor_029.jpg,size,big,img_left,size_big_L
106,nature_023.jpg,indoor_092.jpg,background,contrary,img_left,background_contrary_L
107,nature_013.jpg,indoor_051.jpg,size,small,img_right,size_small_R
108,nature_026.jpg,indoor_059.jpg,background,contrary,img_left,background_contrary_L
109,urban_077.jpg,indoor_062.jpg,none,none,img_left,baseline_urban-indoor_L
110,nature_044.jpg,indoor_041.jpg,none,none,img_left,baseline_nature-indoor_L
111,urban_089.jpg,nature_071.jpg,none,none,img_right,baseline_urban-nature_R
112,nature_068.jpg,indoor_043.jpg,none,none,img_right,baseline_nature-indoor_R
113,urban_047.jpg,indoor_019.jpg,size,big,img_right,size_big_R
114,urban_002.jpg,nature_020.jpg,form,symmetrical,img_left,form_symmetrical_L
115,urban_067.jpg,nature_032.jpg,size,small,img_right,size_small_R
116,nature_098.jpg,indoor_005.jpg,background,dominant,img_right,background_dominant_R
117,nature_006.jpg,indoor_031.jpg,form,symmetrical,img_right,form_symmetrical_R
118,urban_091.jpg,indoor_064.jpg,size,small,img_left,size_small_L
119,urban_066.jpg,nature_019.jpg,none,none,img_right,baseline_urban-nature_R
120,urban_090.jpg,nature_067.jpg,background,contrary,img_right,background_contrary_R
