trial_number,img_left,img_right,attribute,value,target_image,cb_index
60,indoor_069.jpg,urban_005.jpg,size,small,img_left,size_small_L
61,indoor_024.jpg,nature_034.jpg,form,symmetrical,img_left,form_symmetrical_L
62,indoor_061.jpg,urban_043.jpg,size,small,img_left,size_small_L
63,indoor_071.jpg,urban_014.jpg,size,small,img_left,size_small_L
64,nature_031.jpg,urban_038.jpg,size,big,img_right,size_big_R
65,nature_033.jpg,urban_057.jpg,background,dominant,img_right,background_dominant_R
66,nature_086.jpg,urban_023.jpg,background,dominant,img_right,background_dominant_R
67,indoor_092.jpg,nature_080.jpg,background,dominant,img_right,background_dominant_R
68,indoor_044.jpg,nature_072.jpg,none,none,img_right,baseline_indoor-nature_R
69,indoor_039.jpg,nature_065.jpg,form,symmetrical,img_left,form_symmetrical_L
70,indoor_085.jpg,urban_009.jpg,none,none,img_right,baseline_indoor-urban_R
71,indoor_095.jpg,urban_086.jpg,background,contrary,img_right,background_contrary_R
72,indoor_079.jpg,urban_018.jpg,form,asymmetrical,img_left,form_asymmetrical_L
73,indoor_015.jpg,nature_019.jpg,size,big,img_left,size_big_L
74,indoor_005.jpg,urban_053.jpg,none,none,img_left,baseline_indoor-urban_L
75,indoor_080.jpg,urban_097.jpg,form,symmetrical,img_right,form_symmetrical_R
76,indoor_048.jpg,nature_089.jpg,background,dominant,img_left,background_dominant_L
77,indoor_032.jpg,urban_034.jpg,size,big,img_left,size_big_L
78,indoor_057.jpg,urban_065.jpg,none,none,img_left,baseline_indoor-urban_L
79,indoor_089.jpg,nature_095.jpg,form,symmetrical,img_left,form_symmetrical_L
80,nature_014.jpg,urban_061.jpg,size,big,img_right,size_big_R
81,indoor_049.jpg,nature_035.jpg,form,asymmetrical,img_right,form_asymmetrical_R
82,indoor_045.jpg,urban_067.jpg,form,asymmetrical,img_left,form_asymmetrical_L
83,indoor_002.jpg,urban_082.jpg,none,none,img_right,baseline_indoor-urban_R
84,indoor_088.jpg,urban_040.jpg,background,contrary,img_right,background_contrary_R
85,nature_012.jpg,urban_025.jpg,size,small,img_right,size_small_R
86,indoor_094.jpg,nature_027.jpg,size,big,img_left,size_big_L
87,indoor_091.jpg,urban_001.jpg,background,contrary,img_left,background_contrary_L
88,nature_017.jpg,urban_004.jpg,size,small,img_left,size_small_L
89,indoor_011.jpg,urban_070.jpg,form,symmetrical,img_left,form_symmetrical_L
90,indoor_030.jpg,nature_005.jpg,form,asymmetrical,img_right,form_asymmetrical_R
91,nature_081.jpg,urban_091.jpg,background,dominant,img_left,background_dominant_L
92,nature_090.jpg,urban_029.jpg,background,contrary,img_left,background_contrary_L
93,indoor_026.jpg,nature_096.jpg,form,asymmetrical,img_right,form_asymmetrical_R
94,nature_044.jpg,urban_015.jpg,none,none,img_right,baseline_nature-urban_R
95,indoor_098.jpg,nature_045.jpg,form,symmetrical,img_right,form_symmetrical_R
96,indoor_003.jpg,urban_094.jpg,background,contrary,img_left,background_contrary_L
97,nature_016.jpg,urban_035.jpg,background,dominant,img_left,background_dominant_L
98,indoor_072.jpg,nature_071.jpg,form,asymmetrical,img_left,form_asymmetrical_L
99,nature_088.jpg,urban_068.jpg,size,small,img_right,size_small_R
100,indoor_059.jpg,urban_095.jpg,background,dominant,img_left,background_dominant_L
101,indoor_062.jpg,urban_088.jpg,background,dominant,img_right,background_dominant_R
102,indoor_036.jpg,nature_078.jpg,background,contrary,img_right,background_contrary_R
103,indoor_018.jpg,nature_046.jpg,background,contrary,img_right,background_contrary_R
104,indoor_065.jpg,nature_047.jpg,none,none,img_right,baseline_indoor-nature_R
105,nature_056.jpg,urban_042.jpg,size,small,img_right,size_small_R
106,indoor_053.jpg,urban_056.jpg,background,dominant,img_left,background_dominant_L
107,indoor_066.jpg,nature_038.jpg,none,none,img_right,baseline_indoor-nature_R
108,indoor_042.jpg,nature_024.jpg,size,big,img_right,size_big_R
109,indoor_050.jpg,nature_079.jpg,background,contrary,img_right,background_contrary_R
110,indoor_076.jpg,nature_011.jpg,none,none,img_right,baseline_indoor-nature_R
111,indoor_056.jpg,nature_077.jpg,background,dominant,img_left,background_dominant_L
112,indoor_054.jpg,urban_071.jpg,size,big,img_left,size_big_L
113,nature_002.jpg,urban_045.jpg,none,none,img_left,baseline_nature-urban_L
114,indoor_099.jpg,nature_062.jpg,none,none,img_right,baseline_indoor-nature_R
115,indoor_034.jpg,nature_048.jpg,form,asymmetrical,img_right,form_asymmetrical_R
116,nature_052.jpg,urban_032.jpg,size,small,img_right,size_small_R
117,indoor_096.jpg,nature_067.jpg,size,big,img_left,size_big_L
118,indoor_067.jpg,urban_010.jpg,form,asymmetrical,img_right,form_asymmetrical_R
119,nature_098.jpg,urban_051.jpg,form,symmetrical,img_left,form_symmetrical_L
120,nature_094.jpg,urban_031.jpg,none,none,img_right,baseline_nature-urban_R
