trial_number,img_left,img_right,attribute,value,target_image,cb_index
47,nature_027.jpg,indoor_020.jpg,size,small,img_left,size_small_L
48,nature_085.jpg,indoor_084.jpg,size,small,img_left,size_small_L
49,nature_031.jpg,indoor_068.jpg,form,symmetrical,img_left,form_symmetrical_L
50,urban_004.jpg,nature_044.jpg,form,symmetrical,img_right,form_symmetrical_R
51,urban_053.jpg,indoor_046.jpg,form,asymmetrical,img_right,form_asymmetrical_R
52,urban_072.jpg,nature_082.jpg,background,dominant,img_left,background_dominant_L
53,urban_014.jpg,indoor_061.jpg,form,symmetrical,img_right,form_symmetrical_R
54,urban_050.jpg,indoor_077.jpg,form,symmetrical,img_left,form_symmetrical_L
55,nature_011.jpg,indoor_093.jpg,form,symmetrical,img_left,form_symmetrical_L
56,nature_094.jpg,indoor_100.jpg,background,dominant,img_right,background_dominant_R
57,urban_027.jpg,indoor_004.jpg,background,contrary,img_left,background_contrary_L
58,urban_048.jpg,nature_037.jpg,background,contrary,img_right,background_contrary_R
59,nature_098.jpg,indoor_026.jpg,size,small,img_left,size_small_L
60,nature_083.jpg,indoor_027.jpg,form,asymmetrical,img_left,form_asymmetrical_L
61,urban_026.jpg,nature_015.jpg,background,contrary,img_right,background_contrary_R
62,urban_028.jpg,indoor_021.jpg,background,dominant,img_right,background_dominant_R
63,urban_011.jpg,indoor_041.jpg,background,dominant,img_right,background_dominant_R
64,nature_005.jpg,indoor_069.jpg,size,big,img_left,size_big_L
65,urban_066.jpg,nature_077.jpg,background,dominant,img_left,background_dominant_L
66,nature_013.jpg,indoor_044.jpg,background,contrary,img_left,background_contrary_L
67,urban_009.jpg,indoor_005.jpg,size,small,img_left,size_small_L
68,nature_076.jpg,indoor_064.jpg,size,big,img_right,size_big_R
69,urban_046.jpg,nature_100.jpg,size,small,img_left,size_small_L
70,urban_047.jpg,nature_016.jpg,size,big,img_left,size_big_L
71,nature_023.jpg,indoor_038.jpg,background,contrary,img_left,background_contrary_L
72,urban_052.jpg,indoor_018.jpg,background,contrary,img_left,background_contrary_L
73,nature_093.jpg,indoor_009.jpg,background,contrary,img_right,background_contrary_R
74,urban_088.jpg,nature_055.jpg,size,small,img_right,size_small_R
75,urban_065.jpg,nature_056.jpg,size,small,img_right,size_small_R
76,urban_100.jpg,indoor_080.jpg,size,small,img_right,size_small_R
77,urban_092.jpg,nature_064.jpg,size,small,img_left,size_small_L
78,nature_002.jpg,indoor_008.jpg,size,small,img_left,size_small_L
79,urban_096.jpg,nature_069.jpg,background,contrary,img_right,background_contrary_R
80,urban_007.jpg,indoor_010.jpg,form,asymmetrical,img_left,form_asymmetrical_L
81,nature_020.jpg,indoor_012.jpg,form,symmetrical,img_left,form_symmetrical_L
82,urban_020.jpg,nature_038.jpg,form,asymmetrical,img_left,form_asymmetrical_L
83,urban_093.jpg,indoor_075.jpg,size,small,img_left,size_small_L
84,nature_087.jpg,indoor_066.jpg,size,big,img_left,size_big_L
85,urban_035.jpg,nature_021.jpg,form,symmetrical,img_left,form_symmetrical_L
86,urban_051.jpg,nature_034.jpg,form,asymmetrical,img_right,form_asymmetrical_R
87,urban_083.jpg,nature_086.jpg,size,big,img_right,size_big_R
88,nature_089.jpg,indoor_034.jpg,form,symmetrical,img_right,form_symmetrical_R
89,urban_086.jpg,indoor_043.jpg,size,small,img_right,size_small_R
90,urban_071.jpg,nature_070.jpg,size,small,img_right,size_small_R
91,urban_098.jpg,nature_062.jpg,background,dominant,img_right,background_dominant_R
92,urban_091.jpg,nature_006.jpg,form,asymmetrical,img_left,form_asymmetrical_L
93,urban_045.jpg,indoor_017.jpg,form,asymmetrical,img_right,form_asymmetrical_R
94,urban_006.jpg,indoor_047.jpg,form,symmetrical,img_right,form_symmetrical_R
95,urban_019.jpg,indoor_060.jpg,size,big,img_right,size_big_R
96,urban_040.jpg,nature_065.jpg,form,symmetrical,img_right,form_symmetrical_R
97,nature_073.jpg,indoor_058.jpg,size,big,img_left,size_big_L
98,urban_049.jpg,nature_039.jpg,form,asymmetrical,img_left,form_asymmetrical_L
99,nature_007.jpg,indoor_078.jpg,size,big,img_left,size_big_L
100,urban_060.jpg,nature_067.jpg,form,symmetrical,img_left,form_symmetrical_L
101,nature_066.jpg,indoor_065.jpg,size,big,img_right,size_big_R
102,urban_059.jpg,nature_053.jpg,form,asymmetrical,img_left,form_asymmetrical_L
103,urban_074.jpg,indoor_088.jpg,form,asymmetrical,img_left,form_asymmetrical_L
104,urban_029.jpg,indoor_070.jpg,form,asymmetrical,img_right,form_asymmetrical_R
105,urban_034.jpg,nature_026.jpg,size,big,img_left,size_big_L
106,urban_064.jpg,indoor_029.jpg,form,symmetrical,img_right,form_symmetrical_R
107,urban_003.jpg,indoor_095.jpg,form,symmetrical,img_left,form_symmetrical_L
108,nature_052.jpg,indoor_040.jpg,background,dominant,img_right,background_dominant_R
109,urban_005.jpg,indoor_042.jpg,size,big,img_left,size_big_L
110,urban_041.jpg,nature_088.jpg,background,dominant,img_left,background_dominant_L
111,urban_018.jpg,indoor_096.jpg,form,asymmetrical,img_right,form_asymmetrical_R
112,urban_038.jpg,indoor_076.jpg,background,dominant,img_left,background_dominant_L
113,urban_097.jpg,nature_043.jpg,form,asymmetrical,img_right,form_asymmetrical_R
114,nature_054.jpg,indoor_023.jpg,form,asymmetrical,img_right,form_asymmetrical_R
115,urban_024.jpg,indoor_054.jpg,form,asymmetrical,img_left,form_asymmetrical_L
116,urban_013.jpg,nature_001.jpg,background,dominant,img_left,background_dominant_L
117,urban_081.jpg,nature_061.jpg,background,dominant,img_right,background_dominant_R
118,urban_077.jpg,indoor_086.jpg,background,dominant,img_right,background_dominant_R
119,urban_076.jpg,indoor_063.jpg,background,dominant,img_left,background_dominant_L
120,urban_030.jpg,nature_036.jpg,background,dominant,img_right,background_dominant_R
