trial_number,img_left,img_right,attribute,value,target_image,cb_index
44,indoor_065.jpg,nature_005.jpg,form,asymmetrical,img_right,form_asymmetrical_R
45,indoor_100.jpg,urban_058.jpg,size,small,img_right,size_small_R
46,indoor_013.jpg,nature_016.jpg,size,small,img_left,size_small_L
47,indoor_066.jpg,nature_055.jpg,form,symmetrical,img_left,form_symmetrical_L
48,indoor_033.jpg,nature_090.jpg,size,big,img_right,size_big_R
49,nature_068.jpg,urban_064.jpg,background,contrary,img_left,background_contrary_L
50,indoor_058.jpg,urban_035.jpg,none,none,img_right,baseline_indoor-urban_R
51,nature_080.jpg,urban_015.jpg,background,dominant,img_right,background_dominant_R
52,indoor_044.jpg,urban_014.jpg,form,symmetrical,img_right,form_symmetrical_R
53,nature_035.jpg,urban_009.jpg,background,dominant,img_right,background_dominant_R
54,indoor_068.jpg,nature_072.jpg,form,asymmetrical,img_right,form_asymmetrical_R
55,indoor_008.jpg,urban_086.jpg,none,none,img_right,baseline_indoor-urban_R
56,indoor_056.jpg,urban_098.jpg,none,none,img_left,baseline_indoor-urban_L
57,indoor_053.jpg,urban_016.jpg,size,small,img_left,size_small_L
58,nature_074.jpg,urban_002.jpg,none,none,img_right,baseline_nature-urban_R
59,nature_078.jpg,urban_055.jpg,form,asymmetrical,img_left,form_asymmetrical_L
60,indoor_064.jpg,nature_073.jpg,size,big,img_left,size_big_L
61,indoor_023.jpg,urban_038.jpg,form,asymmetrical,img_left,form_asymmetrical_L
62,indoor_073.jpg,urban_067.jpg,form,asymmetrical,img_left,form_asymmetrical_L
63,indoor_077.jpg,nature_047.jpg,none,none,img_left,baseline_indoor-nature_L
64,nature_037.jpg,urban_024.jpg,background,dominant,img_left,background_dominant_L
65,indoor_040.jpg,nature_087.jpg,none,none,img_left,baseline_indoor-nature_L
66,indoor_022.jpg,urban_075.jpg,form,asymmetrical,img_left,form_asymmetrical_L
67,indoor_011.jpg,urban_046.jpg,form,symmetrical,img_left,form_symmetrical_L
68,indoor_080.jpg,nature_069.jpg,background,dominant,img_right,background_dominant_R
69,indoor_089.jpg,urban_054.jpg,background,dominant,img_left,background_dominant_L
70,indoor_067.jpg,urban_092.jpg,form,asymmetrical,img_left,form_asymmetrical_L
71,nature_052.jpg,urban_041.jpg,background,contrary,img_left,background_contrary_L
72,nature_014.jpg,urban_001.jpg,size,big,img_right,size_big_R
73,indoor_004.jpg,urban_085.jpg,size,big,img_right,size_big_R
74,indoor_059.jpg,urban_010.jpg,background,dominant,img_right,background_dominant_R
75,nature_034.jpg,urban_042.jpg,background,contrary,img_left,background_contrary_L
76,indoor_031.jpg,nature_057.jpg,size,small,img_left,size_small_L
77,indoor_087.jpg,urban_017.jpg,size,big,img_left,size_big_L
78,indoor_007.jpg,urban_020.jpg,form,symmetrical,img_left,form_symmetrical_L
79,nature_066.jpg,urban_022.jpg,background,dominant,img_left,background_dominant_L
80,nature_064.jpg,urban_040.jpg,size,small,img_left,size_small_L
81,nature_050.jpg,urban_039.jpg,size,big,img_left,size_big_L
82,indoor_055.jpg,urban_049.jpg,form,symmetrical,img_left,form_symmetrical_L
83,indoor_050.jpg,urban_077.jpg,background,contrary,img_left,background_contrary_L
84,indoor_009.jpg,nature_038.jpg,form,symmetrical,img_left,form_symmetrical_L
85,indoor_005.jpg,urban_071.jpg,none,none,img_right,baseline_indoor-urban_R
86,nature_012.jpg,urban_051.jpg,background,contrary,img_left,background_contrary_L
87,nature_061.jpg,urban_037.jpg,none,none,img_right,baseline_nature-urban_R
88,indoor_035.jpg,nature_039.jpg,form,asymmetrical,img_right,form_asymmetrical_R
89,indoor_070.jpg,urban_045.jpg,form,symmetrical,img_right,form_symmetrical_R
90,indoor_072.jpg,urban_028.jpg,background,dominant,img_left,background_dominant_L
91,indoor_034.jpg,nature_097.jpg,size,small,img_left,size_small_L
92,nature_001.jpg,urban_079.jpg,form,asymmetrical,img_right,form_asymmetrical_R
93,nature_025.jpg,urban_073.jpg,size,big,img_right,size_big_R
94,indoor_047.jpg,nature_059.jpg,size,big,img_right,size_big_R
95,indoor_085.jpg,urban_018.jpg,size,small,img_left,size_small_L
96,indoor_020.jpg,nature_079.jpg,form,symmetrical,img_right,form_symmetrical_R
97,indoor_030.jpg,urban_062.jpg,background,contrary,img_right,background_contrary_R
98,indoor_091.jpg,urban_087.jpg,size,big,img_right,size_big_R
99,indoor_092.jpg,nature_021.jpg,form,symmetrical,img_right,form_symmetrical_R
100,indoor_002.jpg,nature_082.jpg,background,dominant,img_right,background_dominant_R
101,nature_086.jpg,urban_081.jpg,background,contrary,img_left,background_contrary_L
102,nature_042.jpg,urban_034.jpg,background,contrary,img_left,background_contrary_L
103,indoor_099.jpg,urban_004.jpg,none,none,img_left,baseline_indoor-urban_L
104,indoor_036.jpg,nature_054.jpg,size,big,img_right,size_big_R
105,nature_007.jpg,urban_013.jpg,background,dominant,img_right,background_dominant_R
106,indoor_062.jpg,nature_081.jpg,size,small,img_left,size_small_L
107,nature_040.jpg,urban_068.jpg,size,big,img_left,size_big_L
108,indoor_039.jpg,urban_033.jpg,background,dominant,img_left,background_dominant_L
109,indoor_061.jpg,nature_008.jpg,size,small,img_left,size_small_L
110,indoor_060.jpg,nature_098.jpg,none,none,img_right,baseline_indoor-nature_R
111,indoor_071.jpg,urban_005.jpg,size,small,img_right,size_small_R
112,indoor_069.jpg,nature_093.jpg,background,dominant,img_right,background_dominant_R
113,indoor_001.jpg,nature_022.jpg,background,contrary,img_right,background_contrary_R
114,indoor_029.jpg,nature_095.jpg,background,dominant,img_right,background_dominant_R
115,indoor_051.jpg,urban_076.jpg,background,dominant,img_left,background_dominant_L
116,indoor_063.jpg,nature_033.jpg,form,asymmetrical,img_right,form_asymmetrical_R
117,nature_051.jpg,urban_069.jpg,form,asymmetrical,img_left,form_asymmetrical_L
118,indoor_095.jpg,nature_096.jpg,size,big,img_right,size_big_R
119,nature_002.jpg,urban_063.jpg,none,none,img_right,baseline_nature-urban_R
120,nature_085.jpg,urban_084.jpg,background,contrary,img_right,background_contrary_R
