trial_number,img_left,img_right,attribute,value,target_image,cb_index
34,nature_050.jpg,indoor_019.jpg,size,big,img_right,size_big_R
35,nature_020.jpg,indoor_032.jpg,background,dominant,img_left,background_dominant_L
36,urban_078.jpg,indoor_084.jpg,size,big,img_right,size_big_R
37,nature_060.jpg,indoor_050.jpg,form,asymmetrical,img_right,form_asymmetrical_R
38,nature_054.jpg,indoor_014.jpg,form,symmetrical,img_left,form_symmetrical_L
39,nature_041.jpg,indoor_058.jpg,none,none,img_right,baseline_nature-indoor_R
40,urban_076.jpg,indoor_045.jpg,form,asymmetrical,img_left,form_asymmetrical_L
41,urban_037.jpg,indoor_013.jpg,none,none,img_left,baseline_urban-indoor_L
42,urban_011.jpg,indoor_097.jpg,background,contrary,img_left,background_contrary_L
43,urban_066.jpg,nature_014.jpg,size,big,img_left,size_big_L
44,nature_003.jpg,indoor_090.jpg,background,contrary,img_left,background_contrary_L
45,urban_031.jpg,indoor_033.jpg,form,asymmetrical,img_left,form_asymmetrical_L
46,urban_028.jpg,nature_034.jpg,form,symmetrical,img_right,form_symmetrical_R
47,urban_095.jpg,nature_091.jpg,size,small,img_left,size_small_L
48,urban_048.jpg,indoor_078.jpg,background,dominant,img_left,background_dominant_L
49,urban_082.jpg,indoor_005.jpg,background,contrary,img_left,background_contrary_L
50,nature_088.jpg,indoor_043.jpg,background,contrary,img_right,background_contrary_R
51,nature_095.jpg,indoor_092.jpg,form,symmetrical,img_right,form_symmetrical_R
52,urban_059.jpg,nature_080.jpg,form,asymmetrical,img_right,form_asymmetrical_R
53,urban_099.jpg,nature_044.jpg,size,big,img_right,size_big_R
54,nature_001.jpg,indoor_052.jpg,form,asymmetrical,img_left,form_asymmetrical_L
55,nature_006.jpg,indoor_018.jpg,background,dominant,img_left,background_dominant_L
56,nature_045.jpg,indoor_076.jpg,background,contrary,img_right,background_contrary_R
57,urban_027.jpg,nature_009.jpg,none,none,img_left,baseline_urban-nature_L
58,urban_068.jpg,nature_083.jpg,size,big,img_left,size_big_L
59,urban_001.jpg,indoor_021.jpg,form,asymmetrical,img_left,form_asymmetrical_L
60,nature_013.jpg,indoor_073.jpg,none,none,img_right,baseline_nature-indoor_R
61,urban_014.jpg,nature_024.jpg,none,none,img_left,baseline_urban-nature_L
62,urban_074.jpg,nature_005.jpg,background,contrary,img_left,background_contrary_L
63,urban_051.jpg,indoor_022.jpg,size,big,img_left,size_big_L
64,urban_024.jpg,nature_084.jpg,form,asymmetrical,img_right,form_asymmetrical_R
65,nature_074.jpg,indoor_075.jpg,form,asymmetrical,img_right,form_asymmetrical_R
66,urban_033.jpg,indoor_067.jpg,background,dominant,img_left,background_dominant_L
67,urban_035.jpg,nature_092.jpg,background,contrary,img_right,background_contrary_R
68,urban_081.jpg,nature_029.jpg,form,symmetrical,img_right,form_symmetrical_R
69,urban_010.jpg,nature_081.jpg,size,big,img_right,size_big_R
70,urban_061.jpg,indoor_079.jpg,size,small,img_right,size_small_R
71,urban_070.jpg,indoor_057.jpg,form,asymmetrical,img_left,form_asymmetrical_L
72,urban_050.jpg,indoor_066.jpg,background,dominant,img_left,background_dominant_L
73,nature_075.jpg,indoor_025.jpg,none,none,img_left,baseline_nature-indoor_L
74,urban_088.jpg,nature_059.jpg,size,small,img_right,size_small_R
75,nature_037.jpg,indoor_056.jpg,size,small,img_right,size_small_R
76,urban_044.jpg,nature_067.jpg,background,contrary,img_left,background_contrary_L
77,urban_049.jpg,nature_025.jpg,none,none,img_right,baseline_urban-nature_R
78,nature_033.jpg,indoor_038.jpg,size,small,img_right,size_small_R
79,urban_098.jpg,nature_094.jpg,form,symmetrical,img_right,form_symmetrical_R
80,urban_015.jpg,indoor_044.jpg,background,dominant,img_right,background_dominant_R
81,urban_023.jpg,indoor_071.jpg,background,contrary,img_left,background_contrary_L
82,nature_082.jpg,indoor_049.jpg,size,small,img_left,size_small_L
83,nature_089.jpg,indoor_098.jpg,none,none,img_right,baseline_nature-indoor_R
84,urban_003.jpg,nature_004.jpg,size,small,img_left,size_small_L
85,urban_019.jpg,indoor_001.jpg,form,symmetrical,img_left,form_symmetrical_L
86,urban_057.jpg,indoor_037.jpg,background,contrary,img_left,background_contrary_L
87,nature_070.jpg,indoor_095.jpg,size,small,img_right,size_small_R
88,nature_071.jpg,indoor_096.jpg,background,dominant,img_left,background_dominant_L
89,nature_061.jpg,indoor_053.jpg,size,small,img_left,size_small_L
90,nature_100.jpg,indoor_030.jpg,form,symmetrical,img_right,form_symmetrical_R
91,nature_047.jpg,indoor_047.jpg,form,symmetrical,img_left,form_symmetrical_L
92,nature_046.jpg,indoor_036.jpg,size,big,img_left,size_big_L
93,nature_015.jpg,indoor_070.jpg,size,small,img_left,size_small_L
94,urban_085.jpg,nature_085.jpg,background,dominant,img_left,background_dominant_L
95,urban_055.jpg,indoor_059.jpg,background,dominant,img_right,background_dominant_R
96,urban_013.jpg,indoor_046.jpg,none,none,img_left,baseline_urban-indoor_L
97,urban_022.jpg,nature_021.jpg,background,contrary,img_left,background_contrary_L
98,urban_008.jpg,indoor_031.jpg,none,none,img_left,baseline_urban-indoor_L
99,urban_040.jpg,indoor_048.jpg,form,symmetrical,img_left,form_symmetrical_L
100,nature_062.jpg,indoor_026.jpg,form,symmetrical,img_right,form_symmetrical_R
101,urban_069.jpg,indoor_042.jpg,none,none,img_right,baseline_urban-indoor_R
102,nature_058.jpg,indoor_064.jpg,form,asymmetrical,img_left,form_asymmetrical_L
103,urban_046.jpg,indoor_007.jpg,form,asymmetrical,img_left,form_asymmetrical_L
104,urban_043.jpg,indoor_062.jpg,form,symmetrical,img_left,form_symmetrical_L
105,urban_086.jpg,indoor_093.jpg,form,asymmetrical,img_right,form_asymmetrical_R
106,nature_031.jpg,indoor_017.jpg,background,dominant,img_right,background_dominant_R
107,urban_087.jpg,nature_038.jpg,background,contrary,img_right,background_contrary_R
108,nature_039.jpg,indoor_085.jpg,background,contrary,img_left,background_contrary_L
109,urban_029.jpg,indoor_035.jpg,none,none,img_right,baseline_urban-indoor_R
110,urban_075.jpg,indoor_011.jpg,background,contrary,img_right,background_contrary_R
111,urban_083.jpg,indoor_069.jpg,background,dominant,img_right,background_dominant_R
112,nature_066.jpg,indoor_028.jpg,none,none,img_right,baseline_nature-indoor_R
113,nature_002.jpg,indoor_016.jpg,size,big,img_right,size_big_R
114,nature_072.jpg,indoor_091.jpg,none,none,img_left,baseline_nature-indoor_L
115,urban_062.jpg,nature_064.jpg,background,contrary,img_right,background_contrary_R
116,urban_089.jpg,indoor_088.jpg,none,none,img_left,baseline_urban-indoor_L
117,urban_053.jpg,indoor_020.jpg,size,big,img_right,size_big_R
118,urban_038.jpg,nature_022.jpg,none,none,img_right,baseline_urban-nature_R
119,nature_090.jpg,indoor_077.jpg,none,none,img_left,baseline_nature-indoor_L
120,urban_025.jpg,nature_035.jpg,size,big,img_right,size_big_R
