trial_number,img_left,img_right,attribute,value,target_image,cb_index
28,urban_036.jpg,nature_091.jpg,form,asymmetrical,img_right,form_asymmetrical_R
29,urban_018.jpg,indoor_064.jpg,none,none,img_left,baseline_urban-indoor_L
30,urban_062.jpg,indoor_006.jpg,size,small,img_left,size_small_L
31,urban_035.jpg,indoor_021.jpg,form,asymmetrical,img_left,form_asymmetrical_L
32,urban_061.jpg,indoor_009.jpg,form,asymmetrical,img_left,form_asymmetrical_L
33,urban_015.jpg,indoor_059.jpg,size,small,img_right,size_small_R
34,urban_024.jpg,nature_013.jpg,form,asymmetrical,img_right,form_asymmetrical_R
35,urban_071.jpg,indoor_093.jpg,size,big,img_left,size_big_L
36,nature_008.jpg,indoor_051.jpg,none,none,img_left,baseline_nature-indoor_L
37,urban_014.jpg,indoor_016.jpg,form,symmetrical,img_right,form_symmetrical_R
38,nature_085.jpg,indoor_040.jpg,none,none,img_left,baseline_nature-indoor_L
39,urban_007.jpg,indoor_071.jpg,size,big,img_left,size_big_L
40,urban_006.jpg,nature_080.jpg,form,symmetrical,img_right,form_symmetrical_R
41,nature_081.jpg,indoor_033.jpg,size,small,img_left,size_small_L
42,urban_073.jpg,indoor_023.jpg,background,contrary,img_right,background_contrary_R
43,nature_087.jpg,indoor_097.jpg,form,asymmetrical,img_left,form_asymmetrical_L
44,nature_014.jpg,indoor_067.jpg,none,none,img_right,baseline_nature-indoor_R
45,nature_069.jpg,indoor_035.jpg,size,small,img_right,size_small_R
46,urban_004.jpg,nature_092.jpg,form,symmetrical,img_left,form_symmetrical_L
47,urban_070.jpg,indoor_086.jpg,none,none,img_left,baseline_urban-indoor_L
48,urban_042.jpg,indoor_034.jpg,size,small,img_left,size_small_L
49,urban_096.jpg,indoor_091.jpg,form,symmetrical,img_right,form_symmetrical_R
50,urban_041.jpg,indoor_056.jpg,background,dominant,img_left,background_dominant_L
51,urban_086.jpg,nature_093.jpg,form,asymmetrical,img_right,form_asymmetrical_R
52,urban_076.jpg,indoor_065.jpg,none,none,img_left,baseline_urban-indoor_L
53,nature_063.jpg,indoor_019.jpg,size,small,img_right,size_small_R
54,urban_019.jpg,indoor_011.jpg,none,none,img_left,baseline_urban-indoor_L
55,nature_088.jpg,indoor_026.jpg,background,contrary,img_left,background_contrary_L
56,nature_001.jpg,indoor_024.jpg,form,symmetrical,img_left,form_symmetrical_L
57,urban_055.jpg,nature_038.jpg,background,contrary,img_left,background_contrary_L
58,nature_018.jpg,indoor_077.jpg,background,contrary,img_left,background_contrary_L
59,urban_093.jpg,indoor_094.jpg,none,none,img_right,baseline_urban-indoor_R
60,nature_086.jpg,indoor_025.jpg,none,none,img_right,baseline_nature-indoor_R
61,urban_012.jpg,indoor_020.jpg,size,big,img_right,size_big_R
62,urban_072.jpg,indoor_070.jpg,none,none,img_right,baseline_urban-indoor_R
63,urban_098.jpg,indoor_029.jpg,background,dominant,img_right,background_dominant_R
64,urban_022.jpg,nature_084.jpg,size,small,img_right,size_small_R
65,nature_100.jpg,indoor_047.jpg,background,dominant,img_right,background_dominant_R
66,urban_087.jpg,indoor_053.jpg,background,contrary,img_left,background_contrary_L
67,nature_041.jpg,indoor_041.jpg,form,asymmetrical,img_right,form_asymmetrical_R
68,nature_039.jpg,indoor_042.jpg,none,none,img_right,baseline_nature-indoor_R
69,nature_034.jpg,indoor_072.jpg,form,asymmetrical,img_right,form_asymmetrical_R
70,urban_091.jpg,nature_073.jpg,size,small,img_left,size_small_L
71,nature_048.jpg,indoor_080.jpg,size,big,img_right,size_big_R
72,urban_088.jpg,nature_076.jpg,form,symmetrical,img_right,form_symmetrical_R
73,urban_067.jpg,nature_051.jpg,form,asymmetrical,img_right,form_asymmetrical_R
74,urban_005.jpg,nature_062.jpg,none,none,img_left,baseline_urban-nature_L
75,urban_016.jpg,indoor_058.jpg,background,contrary,img_right,background_contrary_R
76,urban_074.jpg,nature_044.jpg,size,small,img_left,size_small_L
77,urban_044.jpg,indoor_014.jpg,size,big,img_right,size_big_R
78,nature_097.jpg,indoor_050.jpg,size,small,img_left,size_small_L
79,urban_064.jpg,nature_035.jpg,form,symmetrical,img_left,form_symmetrical_L
80,nature_065.jpg,indoor_055.jpg,form,symmetrical,img_left,form_symmetrical_L
81,urban_040.jpg,indoor_083.jpg,size,big,img_left,size_big_L
82,nature_007.jpg,indoor_074.jpg,background,dominant,img_right,background_dominant_R
83,nature_082.jpg,indoor_066.jpg,form,asymmetrical,img_left,form_asymmetrical_L
84,urban_032.jpg,nature_083.jpg,background,dominant,img_right,background_dominant_R
85,urban_017.jpg,nature_028.jpg,size,big,img_right,size_big_R
86,urban_080.jpg,nature_064.jpg,background,contrary,img_left,background_contrary_L
87,urban_083.jpg,nature_094.jpg,form,symmetrical,img_left,form_symmetrical_L
88,urban_099.jpg,nature_047.jpg,form,asymmetrical,img_right,form_asymmetrical_R
89,nature_077.jpg,indoor_063.jpg,none,none,img_left,baseline_nature-indoor_L
90,urban_037.jpg,nature_098.jpg,background,dominant,img_left,background_dominant_L
91,urban_046.jpg,indoor_036.jpg,size,small,img_left,size_small_L
92,nature_011.jpg,indoor_013.jpg,none,none,img_right,baseline_nature-indoor_R
93,nature_019.jpg,indoor_084.jpg,none,none,img_left,baseline_nature-indoor_L
94,urban_092.jpg,indoor_078.jpg,size,big,img_left,size_big_L
95,urban_052.jpg,nature_032.jpg,background,dominant,img_right,background_dominant_R
96,urban_033.jpg,indoor_043.jpg,background,contrary,img_left,background_contrary_L
97,nature_054.jpg,indoor_032.jpg,form,symmetrical,img_right,form_symmetrical_R
98,urban_026.jpg,nature_068.jpg,none,none,img_left,baseline_urban-nature_L
99,urban_002.jpg,nature_025.jpg,form,asymmetrical,img_right,form_asymmetrical_R
100,urban_013.jpg,nature_042.jpg,form,symmetrical,img_left,form_symmetrical_L
101,urban_054.jpg,nature_020.jpg,size,big,img_right,size_big_R
102,nature_026.jpg,indoor_087.jpg,size,small,img_left,size_small_L
103,urban_069.jpg,indoor_081.jpg,background,contrary,img_left,background_contrary_L
104,urban_094.jpg,nature_095.jpg,background,contrary,img_left,background_contrary_L
105,urban_085.jpg,indoor_012.jpg,none,none,img_right,baseline_urban-indoor_R
106,nature_036.jpg,indoor_049.jpg,size,big,img_right,size_big_R
107,urban_008.jpg,indoor_046.jpg,form,symmetrical,img_left,form_symmetrical_L
108,urban_075.jpg,indoor_075.jpg,form,symmetrical,img_left,form_symmetrical_L
109,urban_063.jpg,indoor_028.jpg,none,none,img_left,baseline_urban-indoor_L
110,urban_060.jpg,nature_006.jpg,background,contrary,img_right,background_contrary_R
111,urban_084.jpg,indoor_082.jpg,background,contrary,img_right,background_contrary_R
112,nature_010.jpg,indoor_015.jpg,size,big,img_right,size_big_R
113,nature_079.jpg,indoor_002.jpg,form,asymmetrical,img_left,form_asymmetrical_L
114,nature_033.jpg,indoor_062.jpg,size,small,img_right,size_small_R
115,nature_052.jpg,indoor_092.jpg,background,contrary,img_right,background_contrary_R
116,nature_004.jpg,indoor_038.jpg,size,big,img_right,size_big_R
117,nature_005.jpg,indoor_060.jpg,background,dominant,img_right,background_dominant_R
118,urban_100.jpg,nature_031.jpg,size,big,img_left,size_big_L
119,urban_059.jpg,indoor_052.jpg,background,contrary,img_left,background_contrary_L
120,nature_045.jpg,indoor_003.jpg,size,small,img_right,size_small_R
